Date,AAPL,GE,F,AMD,GPRO,MSFT,FIT,FB,TWTR,TSLA,BAC,NFLX,NVDA,BABA,SNAP
2018-05-23,45.75441360473633,13.260170936584473,10.040757179260254,13.100000381469728,5.46999979019165,95.67211151123048,5.21999979019165,186.8999938964844,33.419998168945305,55.81399917602539,28.74710273742676,344.7200012207031,245.86289978027344,196.8000030517578,10.649999618530272
2018-05-24,45.70339584350586,13.65292263031006,10.198740005493164,13.40999984741211,5.539999961853027,95.33271026611328,5.25,185.92999267578125,33.52000045776367,55.56999969482422,28.52989387512207,349.2900085449219,246.0118865966797,197.3699951171875,10.600000381469728
2018-05-25,45.8078498840332,13.680977821350098,10.10219383239746,13.539999961853027,5.550000190734863,95.38119506835938,5.510000228881836,184.9199981689453,33.630001068115234,55.77000045776367,28.4826774597168,351.2900085449219,247.5911102294922,199.1999969482422,10.710000038146973
2018-05-29,45.64267349243164,13.260170936584473,10.040757179260254,13.359999656677244,5.599999904632568,95.0417938232422,5.400000095367432,185.7400054931641,34.040000915527344,56.75199890136719,27.34941291809082,349.7300109863281,246.9057922363281,198.0,10.550000190734863
2018-05-30,45.5455093383789,13.250818252563477,10.13730239868164,13.81999969482422,5.619999885559082,95.95331573486328,5.389999866485597,187.6699981689453,34.360000610351555,58.34400177001953,27.84993934631348,353.5400085449219,251.2760162353516,197.97999572753903,10.970000267028809
2018-05-31,45.3924674987793,13.166655540466309,10.13730239868164,13.729999542236328,5.539999961853027,95.8466567993164,5.429999828338623,191.77999877929688,34.700000762939446,56.94599914550781,27.537017822265625,351.6000061035156,250.4813995361328,198.009994506836,11.390000343322756
2018-06-01,46.2110710144043,13.185359954833984,10.277731895446776,14.399999618530272,5.5,97.73760986328124,5.519999980926514,193.9900054931641,36.650001525878906,58.36399841308594,27.878387451171875,359.92999267578125,255.8746032714844,204.33999633789065,11.630000114440918
2018-06-04,46.59730529785156,12.820658683776855,10.304062843322754,14.850000381469728,5.699999809265138,98.5909652709961,5.860000133514403,193.27999877929688,37.88000106811523,59.34799957275391,27.878387451171875,361.80999755859375,263.05563354492193,208.9499969482422,12.31999969482422
2018-06-05,46.95680618286133,12.90481948852539,10.383055686950684,14.850000381469728,5.800000190734862,99.09520721435548,6.25,192.94000244140625,39.79999923706055,58.22600173950195,27.612876892089844,365.7999877929688,263.274169921875,208.3699951171875,12.93000030517578
2018-06-06,47.11955642700195,12.755199432373049,10.505932807922363,15.670000076293944,5.880000114440918,99.38612365722656,6.389999866485597,191.33999633789065,40.09999847412109,63.9000015258789,28.485265731811523,367.4500122070313,263.35360717773443,208.3000030517578,13.130000114440918
2018-06-07,46.99324798583984,12.886116981506348,10.558591842651367,14.890000343322756,6.090000152587892,97.82488250732422,6.510000228881836,188.17999267578125,39.70000076293945,63.21799850463867,28.53267288208008,361.3999938964844,261.11883544921875,203.6199951171875,12.729999542236328
